赛事名称,赛事阶段,赛事日期,主队,主队进球,客队进球,客队,比分(m比n),点球大战比分(如有),相关链接,主-客,单场进球数
S5春季赛,S5春季杯预赛第3轮,2025.04.30,战双帕弥什,3,2,崩坏3：逐火十三英桀,3比2,N/A,DAY6,1,5
S5春季赛,S5春季杯预赛第3轮,2025.04.30,原神·稻妻,5,4,赛马娘·决胜,5比4,N/A,DAY6,1,9
S5春季赛,S5春季杯预赛第3轮,2025.04.30,崩坏3：洛星,4,3,原神·璃月,4比3,N/A,DAY6,1,7
S5春季赛,S5春季杯预赛第3轮,2025.04.30,绝区零,2,3,贝洛伯格星穹空间站,2比3,N/A,DAY6,-1,5
S5春季赛,S5春季杯预赛第3轮,2025.04.30,碧蓝航线,3,4,真三国无双女将队,3比4,N/A,DAY6,-1,7
S5春季赛,S5春季杯预赛第3轮,2025.04.30,仙舟联盟,2,2,原神·蒙德,2比2,N/A,DAY6,0,4
S5春季赛,S5春季杯预赛第4轮,2025.05.01,進撃の巨人,8,2,崩坏3：天命,8比2,N/A,DAY7,6,10
S5春季赛,S5春季杯预赛第4轮,2025.05.01,原神·须弥,2,3,Love Live!,2比3,N/A,DAY7,-1,5
S5春季赛,S5春季杯预赛第4轮,2025.05.01,赛马娘·学院,2,3,原神·纳塔,2比3,N/A,DAY7,-1,5
S5春季赛,S5春季杯预赛第4轮,2025.05.01,少女前线2,5,0,生化危机,5比0,N/A,DAY7,5,5
S5春季赛,S5春季杯预赛第4轮,2025.05.01,匹诺康尼联队,4,3,卡拉彼丘,4比3,N/A,DAY7,1,7
S5春季赛,S5春季杯预赛第4轮,2025.05.01,原神·枫丹,5,1,BanGDream!,5比1,N/A,DAY7,4,6
S5春季赛,S5春季杯预赛第4轮,2025.05.02,原神·稻妻,4,4,崩坏3：逐火十三英桀,4比4,N/A,DAY8,0,8
S5春季赛,S5春季杯预赛第4轮,2025.05.02,赛马娘·决胜,4,3,战双帕弥什,4比3,N/A,DAY8,1,7
S5春季赛,S5春季杯预赛第4轮,2025.05.02,绝区零,1,4,原神·璃月,1比4,N/A,DAY8,-3,5
S5春季赛,S5春季杯预赛第4轮,2025.05.02,贝洛伯格星穹空间站,3,2,崩坏3：洛星,3比2,N/A,DAY8,1,5
S5春季赛,S5春季杯预赛第4轮,2025.05.02,仙舟联盟,3,3,真三国无双女将队,3比3,N/A,DAY8,0,6
S5春季赛,S5春季杯预赛第4轮,2025.05.02,原神·蒙德,2,0,碧蓝航线,2比0,N/A,DAY8,2,2
S5春季赛,S5春季杯预赛第5轮,2025.05.03,崩坏3：天命,6,2,原神·须弥,6比2,N/A,DAY9,4,8
S5春季赛,S5春季杯预赛第5轮,2025.05.03,Love Live!,1,6,進撃の巨人,1比6,N/A,DAY9,-5,7
S5春季赛,S5春季杯预赛第5轮,2025.05.03,原神·纳塔,4,0,少女前线2,4比0,N/A,DAY9,4,4
S5春季赛,S5春季杯预赛第5轮,2025.05.03,生化危机,7,3,赛马娘·学院,7比3,N/A,DAY9,4,10
S5春季赛,S5春季杯预赛第5轮,2025.05.03,卡拉彼丘,3,1,原神·枫丹,3比1,N/A,DAY9,2,4
S5春季赛,S5春季杯预赛第5轮,2025.05.03,BanGDream!,3,5,匹诺康尼联队,3比5,N/A,DAY9,-2,8
S5春季赛,S5春季杯预赛第5轮,2025.05.04,崩坏3：逐火十三英桀,2,2,赛马娘·决胜,2比2,N/A,DAY10,0,4
S5春季赛,S5春季杯预赛第5轮,2025.05.04,战双帕弥什,3,5,原神·稻妻,3比5,N/A,DAY10,-2,8
S5春季赛,S5春季杯预赛第5轮,2025.05.04,原神·璃月,7,1,贝洛伯格星穹空间站,7比1,N/A,DAY10,6,8
S5春季赛,S5春季杯预赛第5轮,2025.05.04,崩坏3：洛星,4,6,绝区零,4比6,N/A,DAY10,-2,10
S5春季赛,S5春季杯预赛第5轮,2025.05.04,真三国无双女将队,2,2,原神·蒙德,2比2,N/A,DAY10,0,4
S5春季赛,S5春季杯预赛第5轮,2025.05.04,碧蓝航线,1,1,仙舟联盟,1比1,N/A,DAY10,0,2
S5春季赛,S5春季杯预赛第6轮,2025.05.05,崩坏3：天命,3,4,Love Live!,3比4,N/A,DAY11,-1,7
S5春季赛,S5春季杯预赛第6轮,2025.05.05,原神·须弥,6,6,進撃の巨人,6比6,N/A,DAY11,0,12
S5春季赛,S5春季杯预赛第6轮,2025.05.05,原神·纳塔,5,0,生化危机,5比0,N/A,DAY11,5,5
S5春季赛,S5春季杯预赛第6轮,2025.05.05,少女前线2,4,3,赛马娘·学院,4比3,N/A,DAY11,1,7
S5春季赛,S5春季杯预赛第6轮,2025.05.05,卡拉彼丘,2,4,BanGDream!,2比4,N/A,DAY11,-2,6
S5春季赛,S5春季杯预赛第6轮,2025.05.05,原神·枫丹,2,5,匹诺康尼联队,2比5,N/A,DAY11,-3,7
S5春季赛,S5春季杯预赛第6轮,2025.05.07,崩坏3：逐火十三英桀,3,3,战双帕弥什,3比3,N/A,DAY12,0,6
S5春季赛,S5春季杯预赛第6轮,2025.05.07,赛马娘·决胜,5,3,原神·稻妻,5比3,N/A,DAY12,2,8
S5春季赛,S5春季杯预赛第6轮,2025.05.07,原神·璃月,2,4,崩坏3：洛星,2比4,N/A,DAY12,-2,6
S5春季赛,S5春季杯预赛第6轮,2025.05.07,贝洛伯格星穹空间站,1,4,绝区零,1比4,N/A,DAY12,-3,5
S5春季赛,S5春季杯预赛第6轮,2025.05.07,真三国无双女将队,4,2,碧蓝航线,4比2,N/A,DAY12,2,6
S5春季赛,S5春季杯预赛第6轮,2025.05.07,原神·蒙德,3,0,仙舟联盟,3比0,N/A,DAY12,3,3
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,進撃の巨人,3,2,原神·稻妻,3比2,N/A,DAY13,1,5
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,卡拉彼丘,7,1,赛马娘·决胜,7比1,N/A,DAY13,6,8
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,原神·蒙德,2,2,真三国无双女将队,2比2,N/A,DAY13,0,4
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,仙舟联盟,5,0,绝区零,5比0,N/A,DAY13,5,5
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,原神·璃月,4,1,原神·纳塔,4比1,N/A,DAY13,3,5
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,贝洛伯格星穹空间站,2,1,崩坏3：天命,2比1,N/A,DAY13,1,3
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,少女前线2,3,3,匹诺康尼联队,3比3,N/A,DAY13,0,6
S5春季赛,S5春季杯小组赛第1轮,2025.05.08,战双帕弥什,3,4,原神·枫丹,3比4,N/A,DAY13,-1,7
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,赛马娘·决胜,2,3,進撃の巨人,2比3,N/A,DAY14,-1,5
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,原神·稻妻,2,2,卡拉彼丘,2比2,N/A,DAY14,0,4
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,绝区零,3,3,原神·蒙德,3比3,N/A,DAY14,0,6
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,真三国无双女将队,2,5,仙舟联盟,2比5,N/A,DAY14,-3,7
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,崩坏3：天命,1,2,原神·璃月,1比2,N/A,DAY14,-1,3
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,原神·纳塔,2,4,贝洛伯格星穹空间站,2比4,N/A,DAY14,-2,6
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,原神·枫丹,7,5,少女前线2,7比5,N/A,DAY14,2,12
S5春季赛,S5春季杯小组赛第2轮,2025.05.09,匹诺康尼联队,2,3,战双帕弥什,2比3,N/A,DAY14,-1,5
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,卡拉彼丘,1,7,進撃の巨人,1比7,N/A,DAY15,-6,8
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,原神·稻妻,2,3,赛马娘·决胜,2比3,N/A,DAY15,-1,5
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,仙舟联盟,1,3,原神·蒙德,1比3,N/A,DAY15,-2,4
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,真三国无双女将队,0,2,绝区零,0比2,N/A,DAY15,-2,2
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,贝洛伯格星穹空间站,2,4,原神·璃月,2比4,N/A,DAY15,-2,6
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,原神·纳塔,2,3,崩坏3：天命,2比3,N/A,DAY15,-1,5
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,战双帕弥什,6,2,少女前线2,6比2,N/A,DAY15,4,8
S5春季赛,S5春季杯小组赛第3轮,2025.05.10,匹诺康尼联队,2,3,原神·枫丹,2比3,N/A,DAY15,-1,5
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,原神·稻妻,0,3,進撃の巨人,0比3,N/A,DAY16,-3,3
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,赛马娘·决胜,2,7,卡拉彼丘,2比7,N/A,DAY16,-5,9
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,真三国无双女将队,3,4,原神·蒙德,3比4,N/A,DAY16,-1,7
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,绝区零,1,3,仙舟联盟,1比3,N/A,DAY16,-2,4
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,原神·纳塔,2,3,原神·璃月,2比3,N/A,DAY16,-1,5
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,崩坏3：天命,3,2,贝洛伯格星穹空间站,3比2,N/A,DAY16,1,5
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,匹诺康尼联队,2,1,少女前线2,2比1,N/A,DAY16,1,3
S5春季赛,S5春季杯小组赛第4轮,2025.05.11,原神·枫丹,1,3,战双帕弥什,1比3,N/A,DAY16,-2,4
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,進撃の巨人,4,0,赛马娘·决胜,4比0,N/A,DAY17,4,4
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,卡拉彼丘,3,3,原神·稻妻,3比3,N/A,DAY17,0,6
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,原神·蒙德,3,1,绝区零,3比1,N/A,DAY17,2,4
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,仙舟联盟,3,3,真三国无双女将队,3比3,N/A,DAY17,0,6
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,原神·璃月,3,2,崩坏3：天命,3比2,N/A,DAY17,1,5
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,贝洛伯格星穹空间站,3,3,原神·纳塔,3比3,N/A,DAY17,0,6
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,少女前线2,4,3,原神·枫丹,4比3,N/A,DAY17,1,7
S5春季赛,S5春季杯小组赛第5轮,2025.05.13,战双帕弥什,1,1,匹诺康尼联队,1比1,N/A,DAY17,0,2
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,進撃の巨人,2,5,卡拉彼丘,2比5,N/A,DAY18,-3,7
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,赛马娘·决胜,1,1,原神·稻妻,1比1,N/A,DAY18,0,2
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,原神·蒙德,1,2,仙舟联盟,1比2,N/A,DAY18,-1,3
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,绝区零,1,1,真三国无双女将队,1比1,N/A,DAY18,0,2
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,原神·璃月,6,3,贝洛伯格星穹空间站,6比3,N/A,DAY18,3,9
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,崩坏3：天命,3,2,原神·纳塔,3比2,N/A,DAY18,1,5
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,少女前线2,2,2,战双帕弥什,2比2,N/A,DAY18,0,4
S5春季赛,S5春季杯小组赛第6轮,2025.05.14,原神·枫丹,1,6,匹诺康尼联队,1比6,N/A,DAY18,-5,7
S5春季赛,S5春季杯1/4决赛首回合,2025.05.16,原神·璃月,1,2,原神·枫丹,1比2,N/A,DAY19,-1,3
S5春季赛,S5春季杯1/4决赛首回合,2025.05.16,原神·蒙德,1,2,战双帕弥什,1比2,N/A,DAY19,-1,3
S5春季赛,S5春季杯1/4决赛首回合,2025.05.16,進撃の巨人,4,2,卡拉彼丘,4比2,N/A,DAY19,2,6
S5春季赛,S5春季杯1/4决赛首回合,2025.05.16,崩坏3：天命,3,2,仙舟联盟,3比2,N/A,DAY19,1,5
S5春季赛,S5春季杯1/4决赛次回合,2025.05.16,原神·枫丹,5,2,原神·璃月,5比2,N/A,DAY19,3,7
S5春季赛,S5春季杯1/4决赛次回合,2025.05.16,战双帕弥什,3,1,原神·蒙德,3比1,N/A,DAY19,2,4
S5春季赛,S5春季杯1/4决赛次回合,2025.05.16,卡拉彼丘,2,4,進撃の巨人,2比4,N/A,DAY19,-2,6
S5春季赛,S5春季杯1/4决赛次回合(比拼客场进球数),2025.05.16,仙舟联盟,2,1,崩坏3：天命,2比1,N/A,DAY19,1,3
S5春季赛,S5春季杯半决赛首回合,2025.05.17,原神·枫丹,0,4,战双帕弥什,0比4,N/A,DAY20,-4,4
S5春季赛,S5春季杯半决赛首回合,2025.05.17,進撃の巨人,2,6,仙舟联盟,2比6,N/A,DAY20,-4,8
S5春季赛,S5春季杯半决赛次回合,2025.05.17,战双帕弥什,5,2,原神·枫丹,5比2,N/A,DAY20,3,7
S5春季赛,S5春季杯半决赛次回合,2025.05.17,仙舟联盟,0,1,進撃の巨人,0比1,N/A,DAY20,-1,1
S5春季赛,S5春季杯季军赛,2025.05.17,原神·枫丹,1,6,進撃の巨人,1比6,N/A,DAY20,-5,7
S5春季赛,★S5春季杯决赛★,2025.05.17,战双帕弥什,5,2,仙舟联盟,5比2,N/A,夺冠庆典,3,7
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,匹诺康尼联队,2,1,碧蓝航线,2比1,N/A,DAY1,1,3
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,原神·纳塔,3,7,崩坏3：逐火十三英桀,3比7,N/A,DAY1,-4,10
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,绝区零,3,2,赛马娘·学院,3比2,,DAY1,1,5
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,赛马娘·决胜,0,1,生化危机,0比1,,DAY1,-1,1
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,贝洛伯格星穹空间站,1,4,原神·须弥,1比4,,DAY1,-3,5
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,真三国无双女将队,8,3,崩坏3：洛星,8比3,,DAY1,5,11
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,少女前线2,5,2,Love Live!,5比2,,DAY1,3,7
S5夏季赛,S5夏季杯附加赛首回合,2025.05.20,原神·稻妻,3,1,BanGDream!,3比1,,DAY1,2,4
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,碧蓝航线,3,0,匹诺康尼联队,3比0,,DAY2,3,3
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,崩坏3：逐火十三英桀,1,3,原神·纳塔,1比3,,DAY2,-2,4
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,赛马娘·学院,3,2,绝区零,3比2,4比2,DAY2,1,5
S5夏季赛,S5夏季杯附加赛次回合(比拼客场进球数),2025.05.21,生化危机,2,3,赛马娘·决胜,2比3,,DAY2,-1,5
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,原神·须弥,4,2,贝洛伯格星穹空间站,4比2,,DAY2,2,6
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,崩坏3：洛星,5,1,真三国无双女将队,5比1,,DAY2,4,6
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,Love Live!,1,3,少女前线2,1比3,,DAY2,-2,4
S5夏季赛,S5夏季杯附加赛次回合,2025.05.21,BanGDream!,3,3,原神·稻妻,3比3,,DAY2,0,6
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,碧蓝航线,1,0,原神·蒙德,1比0,,DAY3,1,1
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,崩坏3：逐火十三英桀,3,3,原神·枫丹,3比3,,DAY3,0,6
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,赛马娘·学院,4,4,仙舟联盟,4比4,,DAY3,0,8
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,赛马娘·决胜,2,4,進撃の巨人,2比4,,DAY3,-2,6
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,原神·须弥,4,0,卡拉彼丘,4比0,,DAY3,4,4
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,真三国无双女将队,3,2,战双帕弥什,3比2,,DAY3,1,5
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,少女前线2,1,2,崩坏3：天命,1比2,,DAY3,-1,3
S5夏季赛,S5夏季杯1/8决赛首回合,2025.05.22,原神·稻妻,4,1,原神·璃月,4比1,,DAY3,3,5
S5夏季赛,S5夏季杯1/8决赛次回合,2025.05.23,原神·蒙德,1,1,碧蓝航线,1比1,,DAY4,0,2
S5夏季赛,S5夏季杯1/8决赛次回合(比拼客场进球数),2025.05.23,原神·枫丹,2,2,崩坏3：逐火十三英桀,2比2,,DAY4,0,4
S5夏季赛,S5夏季杯1/8决赛次回合,2025.05.23,仙舟联盟,4,2,赛马娘·学院,4比2,,DAY4,2,6
